CIK,CompanyName,FiscalYearEnd,COVID-19,SupplyChain,Furlough,Benefit Cut,InternationalSupplyChain,ComboParagraph
0000903651,NONE,NONE,1,0,0,0,0,1
0000906107,EQUITY RESIDENTIAL,"December 31, 2020",1,1,0,0,0,1
0000906163,"NVR, Inc.",12/31/2020,1,0,0,0,0,1
0000906345,CAMDEN PROPERTY TRUST,"December 31, 2020",1,0,0,0,0,1
0000906465,"QCR HOLDINGS, INC.","December 31, 2020",1,0,0,0,0,1
0000906553,BOYD GAMING CORP ,"December 31, 2020",1,1,1,0,0,1
0000906709,NEKTAR THERAPEUTICS,"December 31, 2020",1,1,1,0,0,1
0000907242,"MONARCH CASINO & RESORT, INC","DECEMBER 31, 2020",1,0,1,0,0,1
0000907254,"SAUL CENTERS, INC.","December 31, 2020",1,0,0,0,0,1
0000907471,META FINANCIAL GROUP INC,"September 30, 2020",1,1,0,0,1,1
0000907654,NONE,NONE,1,1,0,0,1,1
0000908255,BorgWarner Inc.,"December 31, 2020",1,1,0,0,1,1
0000908311,CIM COMMERCIAL TRUST CORPORATION,"December 31, 2020",1,0,0,0,0,1
0000908315,WINMARK CORPORATION,"December 26, 2020",1,0,0,0,0,1
0000908937,SIRIUS XM HOLDINGS INC.,"DECEMBER 31, 2020",1,0,0,0,0,1
0000909108,"DIAMOND HILL INVESTMENT GROUP, INC","December 31, 2020",1,1,0,0,0,1
0000909494,TUCOWS INC /PA/,"December 31, 2020",1,1,0,0,0,1
0000909832,COSTCO WHOLESALE CORP /NEW,"August 30, 2020",1,1,0,0,1,1
0000910073,"NEW YORK COMMUNITY BANCORP, INC.","December 31, 2020",1,1,1,0,1,1
0000910108,LEXINGTON REALTY TRUST,"December 31, 2020",1,1,0,0,1,1
0000910267,NONE,NONE,1,0,0,0,0,1
0000910329,"Medifast, Inc.","December 31, 2020",1,1,0,0,0,1
0000910406,"THE HAIN CELESTIAL GROUP, INC.","June 30, 2020",1,1,0,0,1,1
0000910521,DECKERS OUTDOOR CORP,"March 31, 2020",1,1,1,0,1,1
0000910606,REGENCY CENTERS CORPORATION,"December 31, 2020",1,1,0,0,0,0
0000910638,3D SYSTEMS CORPORATION,"December 31, 2020",1,1,1,0,1,1
0000910679,NONE,NONE,1,1,0,0,1,1
0000911147,"CENTURY CASINOS, INC.",December 31,1,1,1,0,1,1
0000911177,"CASELLA WASTE SYSTEMS, INC.","December 31, 2020",1,0,1,0,0,1
0000911216,NONE,NONE,1,0,0,0,0,1
0000912061,Natural Health Trends Corp.,"December 31, 2020",1,0,0,0,0,1
0000912093,Viavi Solutions Inc.,"June 27, 2020",1,1,0,0,1,1
0000912463,GUESS INC,"February 1, 2020",1,1,1,0,1,1
0000912562,"GIBRALTAR INDUSTRIES, INC.","December 31, 2020",1,1,0,0,1,1
0000912593,SUN COMMUNITIES INC,"December 31, 2020",1,0,1,0,0,1
0000912595,"MID-AMERICA APARTMENT COMMUNITIES, INC.","December 31, 2020",1,0,0,0,0,1
0000912603,"SCHNITZER STEEL INDUSTRIES, INC.","August 31, 2020",1,1,0,0,1,1
0000912615,"URBAN OUTFITTERS, INC.","January 31, 2020",1,1,1,0,1,1
0000912728,FORWARD AIR CORP,12/31/2020,1,1,0,0,0,1
0000912766,"Laureate Education, Inc.","December 31, 2020",1,0,0,0,0,1
0000912767,"UFP INDUSTRIES, INC.","December 26, 2020",1,0,0,0,0,1
0000913142,BELDEN INC.,"December 31, 2020",1,1,0,0,0,1
0000913144,RENAISSANCERE HOLDINGS LTD.,"December 31, 2020",1,1,0,0,1,1
0000913277,CLARUS CORPORATION,December 31,1,1,1,0,1,1
0000913760,StoneX Group Inc.,"September 30, 2020",1,1,0,0,0,1
0000914025,"Plantronics, Inc.","March 28, 2020",1,1,0,0,1,1
0000914122,NONE,NONE,1,1,0,0,1,1
0000914139,NONE,NONE,1,0,0,0,0,1
0000914156,UFP TECHNOLOGIES INC,"December 31, 2020",1,1,0,0,1,1
0000914475,"NEUROCRINE BIOSCIENCES, INC.","December 31, 2020",1,1,0,0,0,1
0000914712,NONE,NONE,1,1,0,0,1,1
0000915358,NONE,NONE,1,1,0,0,1,1
0000915389,EASTMAN CHEMICAL CO,"December 31, 2020",1,1,0,0,1,1
0000915778,DSP GROUP INC /DE/,"December 31, 2020",1,1,0,0,1,1
0000915779,NONE,NONE,1,1,1,0,1,1
0000915840,"BEAZER HOMES USA, INC.","September 30, 2020",1,0,0,0,0,1
0000915912,"AVALONBAY COMMUNITIES, INC.","December 31, 2020",1,0,0,0,0,1
0000915913,ALBEMARLE CORPORATION,"December 31, 2020",1,1,0,0,1,1
0000916076,"MARTIN MARIETTA MATERIALS, INC.","December 31, 2020",1,0,0,0,0,1
0000916365,TRACTOR SUPPLY CO /DE/,"December 26, 2020",1,1,0,0,1,1
0000916540,DARLING INGREDIENTS INC.,"January 2, 2021",1,1,0,0,1,1
0000916789,HELEN OF TROY LIMITED,"February 29, 2020",1,1,1,0,1,1
0000916907,"SOUTHERN MISSOURI BANCORP, INC.","June 30, 2020",1,0,1,0,0,1
0000917225,NONE,NONE,1,0,0,0,0,1
0000917251,AGREE REALTY CORPORATION,"December 31, 2020",1,0,0,0,0,1
0000917273,RAMBUS INC.,"December 31, 2020",1,1,0,0,1,1
0000917470,OLYMPIC STEEL INC,"December 31, 2020",1,1,0,0,1,1
0000917491,"FARO TECHNOLOGIES, INC.","December 31, 2020",1,1,0,0,0,1
0000917520,INTEGRA LIFESCIENCES HOLDINGS CORP,"December 31, 2020",1,1,1,0,1,1
0000918251,NONE,NONE,1,0,0,0,0,1
0000918646,EAGLE MATERIALS INC.,"March 31, 2020",1,1,0,0,1,1
0000918965,"ScanSource, Inc.","June 30, 2020",1,0,0,0,0,1
0000919012,"AMERICAN EAGLE OUTFITTERS, INC.","January 30, 2021",1,1,1,0,1,1
0000919956,"Diversicare Healthcare Services, Inc.","December 31, 2020",1,1,0,0,0,1
0000920112,"HEARTLAND FINANCIAL USA, INC.","December 31, 2020",1,1,0,0,1,1
0000920148,LABORATORY CORPORATION OF AMERICA HOLDINGS,"December 31, 2020",1,1,0,0,1,1
0000920371,"Simpson Manufacturing Co., Inc","December 31, 2020",1,1,0,0,1,1
0000920427,"Unity Bancorp, Inc.","December 31, 2020",1,1,0,0,1,1
0000920465,LA JOLLA PHARMACEUTICAL COMPANY,"December 31, 2020",1,1,0,0,0,1
0000920522,"ESSEX PROPERTY TRUST, INC.","December 31, 2020",1,0,0,0,0,1
0000920760,LENNAR CORP /NEW/,"November 30, 2020",1,1,0,0,0,1
0000921082,"HIGHWOODS PROPERTIES, INC.","December 31, 2020",1,0,0,0,0,1
0000921114,NONE,NONE,1,1,1,0,1,1
0000921183,NONE,NONE,1,1,0,0,1,1
0000921299,"FIBROGEN, INC.","December 31, 2020",1,1,0,0,1,1
0000921557,"REPUBLIC BANCORP, INC.","December 31, 2020",1,0,0,0,0,1
0000921582,IMAX Corporation,"December 31, 2020",1,0,1,0,0,1
0000921738,"PENN NATIONAL GAMING, INC.","December 31, 2020",1,1,1,0,0,1
0000921825,"FIRST INDUSTRIAL REALTY TRUST, INC.",12/31/2020,1,1,0,0,0,1
0000922224,PPL Corporation,"December 31, 2020",1,1,1,0,1,1
0000922358,NONE,NONE,1,1,0,0,0,1
0000922612,NONE,NONE,1,0,0,0,0,1
0000922621,ERIE INDEMNITY COMPANY,"December 31, 2020",1,0,0,0,0,1
0000922864,Apartment Investment and Management Company,"December 31, 2020",1,0,0,0,0,1
0000923120,"THE GREENBRIER COMPANIES, INC.","August 31, 2020",1,1,0,0,1,1
0000923139,Flushing Financial Corporation,"December 31, 2020",1,1,0,0,1,1
0000923571,US XPRESS ENTERPRISES INC,"December 31, 2020 ",1,1,0,0,0,1
0000923796,"The GEO Group, Inc.","December 31, 2020",1,0,0,0,0,1
0000924168,"ENERGY FOCUS, INC/DE","December 31, 2020",1,1,1,0,1,1
0000924383,NONE,NONE,1,1,0,0,1,1
0000924717,"Surmodics, Inc","September 30, 2020",1,1,0,0,1,1
0000924805,NONE,NONE,1,0,0,0,0,1
0000924822,"MILLER INDUSTRIES, INC.","December 31, 2020",1,1,0,0,1,1
0000924901,MACK-CALI REALTY CORPORATION,"December 31, 2020",1,1,0,0,1,1
0000925528,NONE,NONE,1,1,0,0,0,1
0000925741,NONE,NONE,1,1,0,0,0,1
0000926282,"ADTRAN, Inc.","December 31, 2020",1,1,0,0,1,1
0000926326,"OMNICELL, INC.","December 31, 2020",1,1,0,0,1,1
0000926423,NONE,NONE,1,0,1,0,0,1
0000926617,NONE,NONE,1,1,0,0,0,1
0000927003,ADVANCED ENERGY INDUSTRIES INC,"December 31, 2020",1,1,0,0,1,1
0000927066,DAVITA INC.,"December 31, 2020",1,0,1,0,0,1
0000927355,NONE,NONE,1,1,0,0,1,1
0000927628,CAPITAL ONE FINANCIAL CORP,"December 31, 2020",1,1,0,0,1,1
0000927653,McKESSON CORPORATION,"March 31, 2020",1,1,0,0,1,1
0000928022,Callon Petroleum Co,"December 31, 2020",1,1,0,0,1,1
0000928054,FLOTEK INDUSTRIES INC/CN/,"December 31, 2020",1,1,0,0,1,1
0000928340,CONSOLIDATED WATER CO. LTD.,"December 31, 2020",1,1,0,0,0,1
0000928465,NONE,NONE,1,1,0,0,0,1
0000928658,"COVENANT LOGISTICS GROUP, INC.","December 31, 2020",1,1,0,0,0,1
0000929008,"WESCO International, Inc.","December 31, 2020",1,1,0,0,1,1
0000929351,LIONS GATE ENTERTAINMENT CORP /CN/,"March 31, 2020",1,0,0,0,0,1
0000929545,NONE,NONE,1,0,1,0,0,1
0000929940,"Aspen Technology, Inc","June 30, 2020",1,1,0,0,1,1
0000930236,"REDWOOD TRUST, INC.","December 31, 2020",1,0,1,0,0,1
0000930420,Kforce Inc.,"DECEMBER 31, 2020",1,0,1,0,0,1
0000931015,POLARIS INC,"December 31, 2020",1,1,1,0,1,1
0000931148,GRAFTECH INTERNATIONAL LTD.,"December 31, 2020",1,1,0,0,1,1
0000931584,"UNIVERSAL STAINLESS & ALLOY PRODUCTS, INC.","December 31, 2020",1,1,0,0,1,1
0000932696,"INSIGHT ENTERPRISES, INC.","December 31, 2020",1,1,0,0,1,1
0000932781,First Community Corporation,"December 31, 2020",1,1,0,0,0,1
0000933034,STRATTEC SECURITY CORP,"June 28, 2020",1,1,0,0,1,1
0000933036,RENT A CENTER INC DE,"December 31, 2020",1,1,1,0,1,1
0000933136,Mr. Cooper Group Inc.,"December 31, 2020",1,0,0,0,0,1
0000933738,NONE,NONE,1,0,0,0,0,1
0000933974,"Brooks Automation, Inc.","September 30, 2020",1,1,0,0,1,1
0000934549,NONE,NONE,1,0,0,0,0,1
0000935419,"RCI
HOSPITALITY HOLDINGS, INC.","September 30, 2020",1,1,1,0,0,1
0000935494,NATIONAL INSTRUMENTS CORPORATION,"December 31, 2020",1,1,0,0,1,1
0000935703,"DOLLAR TREE, INC.","January 30, 2021",1,1,0,0,1,1
0000936340,DTE Energy Co,"December 31, 2020",1,1,0,0,0,1
0000936395,Ciena Corp,"October 31, 2020",1,1,0,0,1,1
0000936468,LOCKHEED MARTIN CORPORATION,"December 31, 2020",1,1,0,0,1,1
0000936528,WASHINGTON FEDERAL INC,"September 30, 2020",1,0,0,0,0,1
0000937098,"TRINET GROUP, INC","December 31, 2020",1,0,1,0,0,1
0000937556,MASIMO CORP,"January 2, 2021",1,1,0,0,1,1
0000939767,"EXELIXIS, INC.","January 1, 2021",1,1,0,0,1,1
0000939930,"Pyxus International, Inc.","March 31, 2020",1,1,0,0,1,1
0000940942,"HUB GROUP, INC.","December 31, 2020",1,1,1,0,1,1
0000940944,DARDEN RESTAURANTS INC,"May 31, 2020",1,1,1,0,0,1
0000942126,NONE,NONE,1,1,1,0,1,1
0000943034,IMAGE SENSING SYSTEMS INC,"December 31, 2020",1,1,0,0,1,1
0000943184,NONE,NONE,0,0,0,0,0,1
0000943452,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP,"December 31, 2020",1,1,0,0,1,1
0000943861,NONE,NONE,1,0,0,0,0,1
0000944075,NONE,NONE,1,0,1,0,0,1
0000944148,"CBIZ, INC.","December 31, 2020",1,1,0,0,1,1
0000944314,"LIFE STORAGE, INC.","December 31, 2020",1,0,0,0,0,1
0000944480,NONE,NONE,1,0,0,0,0,1
0000944695,"HANOVER INSURANCE GROUP, INC.","December 31, 2020",1,0,0,0,0,1
0000944745,"Civista Bancshares, Inc.","December 31, 2020",1,0,0,0,0,1
0000944809,"OPKO Health, Inc.","December 31, 2020",1,1,0,0,1,1
0000945114,Systemax Inc.,"December 31, 2020",0,1,0,0,1,1
0000945394,SERVICE PROPERTIES TRUST,"December 31, 2020",1,0,1,0,0,1
0000945764,DENBURY INC.,"December 31, 2020",1,0,0,0,0,1
0000945841,POOL CORPORATION,"December 31, 2020",1,1,0,0,0,1
0000945983,NONE,NONE,1,0,0,0,0,1
0000946454,NONE,NONE,1,1,1,0,1,1
0000946563,NONE,NONE,1,1,0,0,0,1
0000946581,"TAKE-TWO INTERACTIVE SOFTWARE, INC.","March 31, 2020",1,1,0,0,0,1
0000946644,NONE,NONE,1,0,1,0,0,1
0000946647,PREMIER FINANCIAL CORP.,"December 31, 2020",1,0,0,0,0,1
0000946673,BANNER CORPORATION,"DECEMBER 31, 2020",1,1,1,0,1,1
0000947484,ARCH CAPITAL GROUP LTD.,"December 31, 2020",1,0,0,0,0,1
0000947559,FIRST BANCSHARES INC /MS/,"December 31, 2020",1,1,0,0,1,1
0000948708,"SMITH MICRO SOFTWARE, INC.","December 31, 2020",1,0,0,0,0,1
0000949039,"DIAMOND OFFSHORE DRILLING, INC.","December 31, 2020",1,1,0,0,1,1
0000949157,CENTURY ALUMINUM COMPANY,"DECEMBER 31, 2020",1,1,0,0,1,1
0000949858,NONE,NONE,1,1,0,0,0,1
0000949870,"THE BOSTON BEER COMPANY, INC.","December 26, 2020",1,1,0,0,0,1
0000949961,NONE,NONE,1,0,0,0,0,1
0001000045,NONE,NONE,1,0,0,0,0,1
0001000209,MEDALLION FINANCIAL CORP,"December 31, 2020",1,0,1,0,0,1
0001000228,HENRY SCHEIN INC,"December 26, 2020",0,0,0,0,0,0
0001000229,CORE LABORATORIES N.V.,"December 31, 2020",1,1,1,0,1,1
0001000298,NONE,NONE,1,0,1,0,0,1
0001000623,"SCHWEITZER-MAUDUIT INTERNATIONAL, INC.","December 31, 2020",1,1,0,0,1,1
0001000683,NONE,NONE,1,1,1,0,0,1
0001000694,"NOVAVAX, INC","Dec 31, 2020",1,1,1,0,1,1
0001000697,Waters Corporation,"December 31, 2020",0,0,0,0,0,0
0001000753,"Insperity, Inc.","December 31, 2020",1,0,1,0,0,1
0001001082,DISH Network Corporation,"DECEMBER 31, 2020",1,0,0,0,0,1
0001001115,GEOSPACE TECHNOLOGIES CORP,"September 30, 2020",1,1,0,0,1,1
0001001233,"SANGAMO THERAPEUTICS, INC.","December 31, 2020",1,1,0,0,0,1
0001001250,Estée Lauder Companies Inc,"June 30, 2020",1,1,1,0,1,1
0001001316,"TG THERAPEUTICS, INC.","December 31, 2020",1,1,0,0,1,1
0001001385,Northwest Pipe Co.,"December 31, 2020",1,1,0,0,0,1
0001001838,SOUTHERN COPPER CORP/,"December 31, 2020",1,1,0,0,0,1
0001001902,"INTEVAC, INC.","January 2, 2021",0,0,0,0,0,0
0001002047,"NetApp, Inc.","April 24, 2020",1,1,0,0,1,1
0001002135,NONE,NONE,1,1,0,0,1,1
0001002517,"NUANCE COMMUNICATIONS, INC.","September 30, 2020",1,0,0,0,0,1
0001002590,"STAR GROUP, L.P.","September 30, 2020",1,1,0,0,0,1
0001002638,OPEN TEXT CORP,"June 30, 2020",1,1,0,0,1,1
0001002910,Ameren Corporation,"December 31, 2020",1,1,0,0,1,1
0001003078,"MSC INDUSTRIAL DIRECT CO., INC.",August 29,1,1,0,0,1,1
0001003201,"MMA CAPITAL HOLDINGS, INC.","December 31, 2020",1,1,0,0,0,1
0001004434,"AFFILIATED MANAGERS GROUP, INC.","December 31, 2020",1,0,0,0,0,1
0001004702,OceanFirst Financial Corp.,"December 31, 2020",1,0,0,0,0,1
0001004724,NONE,NONE,1,0,0,0,0,1
0001004980,PG&E CORP,"December 31, 2020",1,1,0,0,1,1
0001004989,NONE,NONE,1,0,1,0,0,1
0001005210,SUBURBAN PROPANE PARTNERS LP,"September 26, 2020",1,1,0,0,1,1
0001005229,COLUMBUS McKINNON CORP,"March 31, 2020",1,1,0,0,1,1
0001005284,UNIVERSAL DISPLAY CORPORATION,"December 31, 2020",1,1,0,0,1,1
0001005286,LANDEC CORPORATION,"May 31, 2020",1,1,0,0,1,1
0001005757,"CSG SYSTEMS INTERNATIONAL, INC.","December 31, 2020",1,1,0,0,1,1
0001005817,Tompkins Financial Corp,"December 31, 2020",1,0,0,0,0,1
0001006045,NONE,NONE,1,1,0,0,1,1
0001006269,LORAL SPACE & COMMUNICATIONS INC.,"DECEMBER 31, 2020",1,1,0,0,0,1
0001006281,"PROTALIX BIOTHERAPEUTICS, INC.","December 31, 2020",1,0,0,0,0,1
0001006655,NONE,NONE,1,0,0,0,0,1
0001006837,"HC2 HOLDINGS, INC.","December 31, 2020",1,1,0,0,0,1
0001007019,NONE,NONE,1,1,0,0,1,1
0001007273,NONE,NONE,1,0,0,0,0,1
0001007587,"KVH Industries, Inc.","December 31, 2020",1,1,0,0,1,1
0001008586,NONE,NONE,1,0,0,0,0,1
0001008654,TUPPERWARE BRANDS CORPORATION,"December 26, 2020",1,1,0,0,1,1
0001008848,"ACORDA THERAPEUTICS, INC.","December 31, 2020",1,1,0,0,0,1
0001009672,NONE,NONE,1,1,0,0,0,1
0001009759,NONE,NONE,1,1,1,0,1,1
0001009829,"JAKKS PACIFIC, INC.","December 31, 2020",1,1,0,0,0,1
0001009891,NONE,NONE,1,1,0,0,0,1
0001010086,Siga Technologies INC,"December 31, 2020",1,1,0,0,0,1
0001010470,NONE,NONE,0,0,0,0,0,0
0001010612,"Sykes Enterprises, Incorporated","December 31, 2020",1,1,0,0,0,1
0001011432,NONE,NONE,1,1,1,0,1,1
0001011509,NONE,NONE,1,0,0,0,0,1
0001011570,"KNOLL, INC.","December 31, 2020",1,1,1,0,1,1
0001012019,RUSH ENTERPRISES INC \TX\,"December 31, 2020",1,1,0,0,0,1
0001012100,SEALED AIR CORP/DE,"December 31, 2020",1,1,0,0,1,1
0001012477,AVADEL PHARMACEUTICALS PLC,"December 31, 2020",1,1,0,0,1,1
0001012771,"FBL FINANCIAL GROUP, INC.","December 31, 2020",1,0,0,0,0,1
0001013237,FACTSET RESEARCH SYSTEMS INC,"August 31, 2020",1,0,0,0,0,1
0001013272,NORWOOD FINANCIAL CORP,December 31,1,0,0,0,0,1
0001013462,"ANSYS, Inc.","December 31, 2020",1,1,0,0,0,1
0001013488,"BJ’S RESTAURANTS, INC.","December 29, 2020",1,1,1,0,0,1
0001013706,NONE,NONE,1,1,0,0,1,1
0001013857,PEGASYSTEMS INC.,"December 31, 2020",1,0,0,0,0,1
0001013871,"NRG Energy, Inc","December 31, 2020",1,1,0,0,1,1
0001013880,"TTEC Holdings, Inc.","December 31, 2020",1,0,0,0,0,1
0001013934,"STRATEGIC EDUCATION, INC.","December 31, 2020",1,0,0,0,0,1
0001014473,VERISIGN INC/CA,"December 31, 2020",1,0,0,0,0,1
0001014739,"OPTION CARE HEALTH, INC.","December 31, 2020",1,1,0,0,0,1
0001015155,NONE,NONE,1,1,0,0,1,1
0001015328,Wintrust Financial Corp,"December 31, 2020",1,1,0,0,1,1
0001015739,NONE,NONE,1,0,0,0,0,1
0001016169,"ANTARES PHARMA, INC.","DECEMBER 31, 2020",1,1,0,0,0,1
0001016178,CARVER BANCORP INC,2020-03-31,1,0,0,0,0,1
0001016281,"CARRIAGE SERVICES, INC.","December 31, 2020",1,0,0,0,0,1
0001017303,TRANSACT TECHNOLOGIES INC,"December 31, 2020",1,1,1,0,1,1
0001017480,"HIBBETT SPORTS, INC.","February 1, 2020",1,1,1,0,1,1
0001017491,NONE,NONE,1,0,0,0,0,1
0001017673,NONE,NONE,0,0,0,0,0,0
0001018164,WILLIS LEASE FINANCE CORP,"December 31, 2020",1,0,1,0,0,1
0001018399,"Enterprise Bancorp, Inc.","December 31, 2020",1,1,1,0,1,1
0001018724,"AMAZON.COM, INC.","December 31, 2020",1,1,0,0,1,1
0001018840,Abercrombie & Fitch Co.,"January 30, 2021",1,1,1,0,1,1
0001018963,ALLEGHENY TECHNOLOGIES INCORPORATED,"December 31, 2020",1,1,1,0,0,1
0001018979,"AMERISAFE, INC.","DECEMBER 31, 2020",1,0,1,0,0,1
0001019034,NONE,NONE,1,1,0,0,0,1
0001019671,NONE,NONE,1,1,0,0,1,1
0001020214,CERUS CORPORATION,"December 31, 2020",1,1,1,0,1,1
0001020569,IRON MOUNTAIN INC,"December 31, 2020",1,0,1,0,0,1
0001020710,"DXP Enterprises, Inc.","December 31, 2020",1,1,0,0,1,1
0001020859,"UNITED NATURAL FOODS, INC.","August 1, 2020",1,1,0,0,1,1
0001021162,"Triumph Group, Inc.","March 31, 2020",1,1,1,0,1,1
0001021561,"NU SKIN ENTERPRISES, INC.","December 31, 2020",1,0,0,0,0,1
0001021604,NONE,NONE,1,1,0,0,0,1
0001021635,OGE ENERGY CORP.,"December 31, 2020",1,1,0,0,1,1
0001021860,NOV INC.,"DECEMBER 31, 2020",1,1,0,0,1,1
0001022079,Quest Diagnostics Inc,"December 31, 2020",1,1,1,0,1,1
0001022321,GENESIS ENERGY LP,"December 31, 2020",0,1,0,0,1,1
0001022408,ePlus inc.,"March 31, 2020",1,1,0,0,0,1
0001022646,NONE,NONE,1,1,0,0,0,1
0001022652,INSEEGO CORP.,"December 31, 2020",1,1,0,0,1,1
0001022671,"Steel Dynamics, Inc","DECEMBER 31, 2020",1,1,0,0,1,1
0001023024,"ANI PHARMACEUTICALS, INC","December 31, 2020",1,1,0,0,1,1
0001023128,LITHIA MOTORS INC,"December 31, 2020",1,1,1,0,0,0
0001023313,"Forrester Research, Inc.","December 31, 2020",1,0,0,0,0,1
0001023364,NONE,NONE,0,1,1,0,0,1
0001023459,"Simulations Plus, Inc.","August 31, 2020",1,1,0,0,1,1
0001023731,"8x8, Inc.","March 31, 2020",1,1,0,0,0,1
0001024305,COTY INC.,"JUNE 30, 2020",1,1,1,0,1,1
0001024478,"Rockwell Automation, Inc","September 30, 2020",1,1,0,0,1,1
0001024725,TENNECO INC,"December 31, 2020",1,1,1,0,1,1
0001024795,"HELIOS TECHNOLOGIES, INC.","January 2, 2021",1,1,1,0,1,1
0001025378,W. P. Carey Inc.,"December 31, 2020",1,0,0,0,0,1
0001025835,ENTERPRISE FINANCIAL SERVICES CORP,12/31/2020,1,0,0,0,0,1
0001025996,KILROY REALTY CORPORATION,"December 31, 2020",1,1,0,0,1,1
0001026655,"CORE MOLDING TECHNOLOGIES, INC","December 31, 2020",0,0,0,0,0,0
0001027838,"Tactile Systems Technology, Inc.","December 31, 2020",1,1,0,0,0,1
0001029142,Dynavax Technologies Corp,"December 31, 2020",1,1,0,0,1,1
0001029199,"EURONET WORLDWIDE, INC.","December 31, 2020",1,1,0,0,1,1
0001029744,NONE,NONE,1,0,0,0,0,1
0001029800,URSTADT BIDDLE PROPERTIES INC,"October 31, 2020",1,0,0,0,0,0
0001030469,OFG Bancorp,"December 31, 2020",1,1,0,0,1,1
0001031029,"StarTek, Inc.","December 31, 2020",1,1,0,0,1,1
0001031203,"Group 1 Automotive, Inc","December 31, 2020",1,1,1,0,0,1
0001031235,NONE,NONE,1,1,0,0,1,1
0001031296,FIRSTENERGY CORP,"December 31, 2020",1,1,0,0,1,1
0001031316,FRANKLIN STREET PROPERTIES CORP.,"December 31, 2020",1,1,0,0,1,1
0001031623,"Gulf Island Fabrication, Inc.","December 31, 2020",1,1,0,0,0,1
0001032033,SLM Corp,"December 31, 2020",1,0,0,0,0,1
0001032208,SEMPRA ENERGY,"December 31, 2020",1,1,0,0,1,1
0001032220,"Maximus, Inc.","September 30, 2020",1,0,1,0,0,1
0001032975,LOGITECH INTERNATIONAL S.A.,"March 31, 2020",1,1,0,0,1,1
0001033012,"Flagstar Bancorp, Inc","DECEMBER 31, 2020",1,1,0,0,1,1
0001033905,LUMINEX CORPORATION,"December 31, 2020",1,1,0,0,0,1
0001034054,SBA COMMUNICATIONS CORPORATION,"December 31, 2020",1,0,0,0,0,1
0001034670,"AUTOLIV, INC.","December 31, 2020",1,1,1,0,1,1
0001034760,NONE,NONE,1,1,0,0,1,1
0001034842,RIGEL PHARMACEUTICALS INC,"December 31, 2020",1,1,0,0,1,1
0001035002,VALERO ENERGY CORP/TX,"December 31, 2020",1,1,0,0,1,1
0001035092,SHORE BANCSHARES INC,"December 31, 2020",1,0,0,0,0,1
0001035201,CALIFORNIA WATER SERVICE GROUP,"December 31, 2020",1,0,0,0,0,1
0001035267,"Intuitive Surgical, Inc.","December 31, 2020",1,1,1,0,1,1
0001035354,"ELOXX PHARMACEUTICALS, INC.","December 31, 2020",1,0,1,0,0,1
0001035443,"ALEXANDRIA REAL ESTATE EQUITIES, INC.",12/31/2020,1,1,1,0,1,1
0001036188,NONE,NONE,1,1,0,0,1,1
0001036262,NONE,NONE,1,1,0,0,1,1
0001037390,"INDUS REALTY TRUST, INC.","November 30, 2020",1,1,0,0,1,1
0001037540,"BOSTON PROPERTIES, INC.",12/31/2020,1,1,0,0,1,1
0001037646,Mettler-Toledo International Inc.,12/31/2020,1,1,0,0,1,1
0001037676,"Arch Resources, Inc.","December 31, 2020",1,1,0,0,1,1
0001037868,"AMETEK, Inc.","December 31, 2020",1,1,0,0,1,1
0001037976,Jones Lang LaSalle Incorporated,"December 31, 2020",1,1,0,0,1,1
0001038074,SILICON LABORATORIES INC.,"January 2, 2021",1,1,0,0,1,1
0001038133,HESKA CORPORATION,"December 31, 2020",1,1,0,0,1,1
0001038357,PIONEER NATURAL RESOURCES CO,"December 31, 2020",1,1,0,0,1,1
0001038773,SMARTFINANCIAL INC.,"December 31, 2020",1,0,0,0,0,1
0001039065,OSI SYSTEMS INC,"June 30, 2020",1,1,0,0,1,1
0001039280,NONE,NONE,1,1,0,0,0,1
0001039399,"FormFactor, Inc.","December 26, 2020",1,1,0,0,1,1
0001039684,"ONEOK, Inc.","December 31, 2020",1,1,0,0,1,1
0001039828,American Equity Investment Life Holding Co,12/31/2020,1,0,0,0,0,1
0001040130,NONE,NONE,1,1,0,0,1,1
0001040161,"PIXELWORKS, INC","December 31, 2020",1,1,0,0,1,1
0001040470,NONE,NONE,1,1,0,0,0,1
0001040829,"RYMAN HOSPITALITY PROPERTIES, INC.","December 31, 2020",1,0,1,0,0,1
0001040896,NONE,NONE,1,1,0,0,0,1
0001040971,SL GREEN REALTY CORP,"December 31, 2020",1,0,0,0,0,1
0001041024,"ROCKWELL MEDICAL, INC.","December 31, 2020",1,1,1,0,0,1
0001041061,"YUM! BRANDS, INC.","December 31, 2020",1,1,0,0,1,1
0001041368,NONE,NONE,1,0,0,0,0,0
0001041514,NONE,NONE,1,1,0,0,1,1
0001041657,NONE,NONE,1,0,0,0,0,0
0001041803,"PriceSmart, Inc.","August 31, 2020",1,1,1,0,1,1
0001041859,"THE CHILDRENS PLACE, INC.","January 30, 2021",1,1,1,0,1,1
0001042046,"AMERICAN FINANCIAL GROUP, INC.","December 31, 2020",1,0,0,0,0,1
0001042074,"CYMABAY THERAPEUTICS, INC.","December 31, 2020",0,0,0,0,0,0
0001042187,NONE,NONE,1,0,0,0,0,1
0001042729,MERCANTILE BANK CORPORATION,"December 31, 2020",0,0,0,0,0,1
